"applicationdocsid","applicationdocstypeid","applno","submissiontype","submissionno","applicationdocstitle","applicationdocsurl","applicationdocsdate","tecode"
27863,1,21463,"SUPPL",10,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021463Orig1s010ltr.pdf","2013-09-11 00:00:00",
27864,1,21463,"SUPPL",12,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/021463Orig1s012ltr.pdf","2014-03-25 00:00:00",
37007,2,21463,"SUPPL",12,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021463s012lbl.pdf","2014-03-25 00:00:00",
15536,2,21463,"SUPPL",14,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021463s014lbl.pdf","2014-06-23 00:00:00",
27865,1,21463,"SUPPL",14,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/021463Orig1s014ltr.pdf","2014-06-23 00:00:00",
27866,1,21463,"SUPPL",15,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/021463Orig1s015ltr.pdf","2014-08-01 00:00:00",
27867,1,21463,"SUPPL",17,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/021463Orig1s017ltr.pdf","2015-05-13 00:00:00",
37008,2,21463,"SUPPL",17,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021463s017lbl.pdf","2015-05-13 00:00:00",
45761,2,21463,"SUPPL",18,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/021463s018lbl.pdf","2016-11-01 00:00:00",
45674,1,21463,"SUPPL",19,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/021463Orig1s019ltr.pdf","2016-10-27 00:00:00",
45754,2,21463,"SUPPL",19,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/021463s019lbl.pdf","2016-11-01 00:00:00",
27868,1,21464,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21464,21466ltr.pdf","2003-11-25 00:00:00",
37009,2,21464,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/021466lbl.pdf","2003-12-02 00:00:00",
42181,3,21464,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021464s000_021466s000_VfendTOC.cfm","2005-10-06 00:00:00",
15537,2,21466,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/021466lbl.pdf","2003-12-08 00:00:00",
27869,1,21466,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21464,21466ltr.pdf","2003-11-25 00:00:00",
42182,3,21466,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021464s000_021466s000_VfendTOC.cfm","2005-11-07 00:00:00",
5458,1,21468,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21468ltr.pdf","2004-10-29 00:00:00",
15538,2,21468,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21468lbl.pdf","2004-11-01 00:00:00",
21674,3,21468,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/21-468_Fosrenol.cfm","2005-01-28 00:00:00",
21675,3,21468,"SUPPL",4,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021468_s004_fosrenol.pdf","2011-01-04 00:00:00",
27870,1,21468,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021468s005ltr.pdf","2006-03-23 00:00:00",
42183,3,21468,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021468_s005_fosrenol.pdf","2011-01-04 00:00:00",
27871,1,21468,"SUPPL",10,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021468s010ltr.pdf","2008-04-11 00:00:00",
5459,1,21468,"SUPPL",11,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021468s011ltr.pdf","2008-10-28 00:00:00",
5460,1,21468,"SUPPL",14,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021468s014,s015ltr.pdf","2011-04-29 00:00:00",
15539,2,21468,"SUPPL",14,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021468s014s015lbl.pdf","2011-04-29 00:00:00",
27872,1,21468,"SUPPL",15,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021468s014,s015ltr.pdf","2011-04-29 00:00:00",
37010,2,21468,"SUPPL",15,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021468s014s015lbl.pdf","2011-04-29 00:00:00",
5461,1,21468,"SUPPL",16,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021468s016ltr.pdf","2011-09-07 00:00:00",
15540,2,21468,"SUPPL",16,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021468s016lbl.pdf","2011-09-07 00:00:00",
15541,2,21468,"SUPPL",18,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021468s018lbl.pdf","2012-11-02 00:00:00",
27873,1,21468,"SUPPL",18,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021468Orig1s018ltr.pdf","2012-11-05 00:00:00",
43753,8,21468,"SUPPL",18,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021468s018mg.pdf","2012-11-02 00:00:00",
27874,1,21468,"SUPPL",19,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/021468Orig1s019ltr.pdf","2014-09-26 00:00:00",
37011,2,21468,"SUPPL",19,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021468s019lbl.pdf","2014-09-26 00:00:00",
5462,1,21468,"SUPPL",20,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/021468Orig1s020,204734Orig1s001ltr.pdf","2016-02-26 00:00:00",
37012,2,21468,"SUPPL",20,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/021468s020,204734s001lbl.pdf","2016-02-26 00:00:00",
5463,1,21470,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-470_Finacea_Approv.pdf","2004-06-04 00:00:00",
21676,3,21470,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-470_Finacea.cfm","2004-03-24 00:00:00",
37013,2,21470,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/021470lbl.pdf","2002-12-24 00:00:00",
5464,1,21470,"SUPPL",3,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021470s003ltr.pdf","2005-05-17 00:00:00",
37014,2,21470,"SUPPL",3,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021470s003lbl.pdf","2005-05-17 00:00:00",
15542,2,21470,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021470s005lbl.pdf","2010-10-25 00:00:00",
27875,1,21470,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021470s005ltr.pdf","2010-11-03 00:00:00",
15543,2,21470,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021470s007lbl.pdf","2013-01-07 00:00:00",
27876,1,21470,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021470Orig1s007ltr.pdf","2012-12-21 00:00:00",
5465,1,21470,"SUPPL",10,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/021470Orig1s010ltr.pdf","2015-04-06 00:00:00",
15544,2,21470,"SUPPL",10,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021470s010lbl.pdf","2015-04-07 00:00:00",
15545,2,21470,"SUPPL",12,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021470s012lbl.pdf","2016-01-11 00:00:00",
27877,1,21470,"SUPPL",12,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/021470s012ltr.pdf","2016-01-11 00:00:00",
45001,1,21470,"SUPPL",13,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/021470Orig1s013ltr.pdf","2016-08-05 00:00:00",
45022,2,21470,"SUPPL",13,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/021470s013lbl.pdf","2016-08-05 00:00:00",
5466,1,21471,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021471s000LTR.pdf","2006-10-13 00:00:00",
21677,3,21471,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021471s000TOC.cfm","2008-07-09 00:00:00",
37015,2,21471,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021471lbl.pdf","2006-10-11 00:00:00",
5467,1,21471,"SUPPL",4,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021471s004ltr.pdf","2008-01-23 00:00:00",
15546,2,21472,"SUPPL",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21472slr001_ibuprofen_lbl.pdf","2004-02-03 00:00:00",
27878,1,21472,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21472ltr.pdf","2002-10-18 00:00:00",
27879,1,21472,"SUPPL",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21472slr001ltr.pdf","2004-02-02 00:00:00",
42184,3,21472,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-472_Ibuprofen.cfm","2004-11-22 00:00:00",
15547,2,21472,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021472s005lbl.pdf","2006-03-14 00:00:00",
27880,1,21472,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021472s005ltr.pdf","2006-03-14 00:00:00",
27881,1,21472,"SUPPL",6,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021472s006ltr.pdf","2006-01-19 00:00:00",
5468,1,21472,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021472s007ltr.pdf","2006-12-28 00:00:00",
27882,1,21472,"SUPPL",11,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021472s011ltr.pdf","2009-02-23 00:00:00",
27883,1,21472,"SUPPL",12,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021472s012ltr.pdf","2009-04-21 00:00:00",
5469,1,21472,"SUPPL",13,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021472s013ltr.pdf","2010-05-03 00:00:00",
47574,2,21472,"SUPPL",14,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/021472Orig1s014lbl.pdf","2017-03-17 00:00:00",
47594,1,21472,"SUPPL",14,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/021472Orig1s014ltr.pdf","2017-03-20 00:00:00",
5470,1,21473,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21473ltr.pdf","2002-12-13 00:00:00",
15548,2,21473,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21473_ciproXR_lbl.pdf","2002-12-16 00:00:00",
24001,14,21473,"ORIG",1,"ReviewApproval","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/021473Orig1s000Approv.pdf","2016-02-03 00:00:00",
42185,3,21473,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-473_Cipro.cfm","2003-11-06 00:00:00",
21678,3,21473,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021473_S005_CIPRO.pdf","2007-07-09 00:00:00",
27884,1,21473,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21473s005,006,007ltr.pdf","2004-07-21 00:00:00",
37016,2,21473,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21473s005,006,007lbl.pdf","2004-07-21 00:00:00",
5471,1,21473,"SUPPL",6,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21473s005,006,007ltr.pdf","2004-07-21 00:00:00",
15549,2,21473,"SUPPL",6,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21473s005,006,007lbl.pdf","2004-07-21 00:00:00",
21679,3,21473,"SUPPL",6,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021473_S006_CIPRO.pdf","2007-07-09 00:00:00",
21680,3,21473,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021473_S007_CIPRO.pdf","2007-07-09 00:00:00",
27885,1,21473,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/21473s005,006,007ltr.pdf","2004-07-21 00:00:00",
37017,2,21473,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/21473s005,006,007lbl.pdf","2004-07-21 00:00:00",
21681,3,21473,"SUPPL",9,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021473_S009_CIPRO.pdf","2007-07-09 00:00:00",
27886,1,21473,"SUPPL",9,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021473s009ltr.pdf","2005-05-20 00:00:00",
37018,2,21473,"SUPPL",9,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021473s009lbl.pdf","2005-05-20 00:00:00",
27887,1,21473,"SUPPL",13,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/019537s60,019847s36,019857s41,020780s20,021473s13ltr.pdf","2005-11-18 00:00:00",
37019,2,21473,"SUPPL",13,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/019537s60,019847s36,019857s41,020780s20,021473s13lbl.pdf","2005-11-17 00:00:00",
42186,3,21473,"SUPPL",13,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/021473_S013_CIPRO.pdf","2007-07-09 00:00:00",
5472,1,21473,"SUPPL",22,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/019537s65,19847s39,19857s46,20780s24,21473s22ltr.pdf","2007-07-05 00:00:00",
37020,2,21473,"SUPPL",22,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021473s022lbl.pdf","2007-06-27 00:00:00",
5473,1,21473,"SUPPL",23,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021473s023ltr.pdf","2008-01-23 00:00:00",
37021,2,21473,"SUPPL",23,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/021473s023lbl.pdf","2008-01-23 00:00:00",
5474,1,21473,"SUPPL",24,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/019857s049,020780s026,021473s024ltr.pdf","2008-10-07 00:00:00",
15550,2,21473,"SUPPL",24,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/019537s68,19847s42,19857s49,20780s26,21473s24lbl.pdf","2008-10-09 00:00:00",
5475,1,21473,"SUPPL",25,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/020780s028,021473s025ltr.pdf","2009-05-07 00:00:00",
15551,2,21473,"SUPPL",25,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/019537s701984744198575120780282147325L.pdf","2009-05-11 00:00:00",
27888,1,21473,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/019537s071,019847s045,019857s052,020780s029,021473s026ltr.pdf","2009-06-30 00:00:00",
5476,1,21473,"SUPPL",27,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021473s027ltr.pdf","2011-11-21 00:00:00",
15552,2,21473,"SUPPL",27,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021473s027lbl.pdf","2011-11-16 00:00:00",
27889,1,21473,"SUPPL",28,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/019537s075,019847s047,019857s054,020780s033,021473s028ltr.pdf","2011-03-02 00:00:00",
37022,2,21473,"SUPPL",28,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021473s028lbl.pdf","2011-03-04 00:00:00",
27890,1,21473,"SUPPL",31,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/021473s031ltr.pdf","2011-06-15 00:00:00",
37023,2,21473,"SUPPL",31,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/021473s031lbl.pdf","2011-06-14 00:00:00",
5477,1,21473,"SUPPL",32,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/019537s079,019847s051,019857s058,020780s037,021473s032ltr.pdf","2011-08-08 00:00:00",
27891,1,21473,"SUPPL",33,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/019537s080,019847s052,019857s059,020780s038,021473s033ltr.pdf","2011-10-20 00:00:00",
37024,2,21473,"SUPPL",33,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/019537s080,019847s052,019857s059,020780s038,021473s033lbl.pdf","2011-11-04 00:00:00",
5478,1,21473,"SUPPL",34,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021473Orig1s034ltr.pdf","2013-01-31 00:00:00",
37025,2,21473,"SUPPL",34,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021473s034lbl.pdf","2013-02-01 00:00:00",
15553,2,21473,"SUPPL",35,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021473s035lbl.pdf","2013-08-15 00:00:00",
27892,1,21473,"SUPPL",35,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021473Orig1s035ltr.pdf","2013-08-16 00:00:00",
27893,1,21473,"SUPPL",36,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/021473Orig1s036ltr.pdf","2015-02-02 00:00:00",
37026,2,21473,"SUPPL",36,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021473s036lbl.pdf","2015-02-03 00:00:00",
5479,1,21473,"SUPPL",37,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2016/019537s086,019847s057,019857s065,020780s043,021473Orig1s037ltr.pdf","2016-07-26 00:00:00",
15554,2,21473,"SUPPL",37,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2016/021473s037lbl.pdf","2016-07-26 00:00:00",
49089,2,21473,"SUPPL",38,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/021473s038lbl.pdf","2017-07-27 00:00:00",
49090,8,21473,"SUPPL",38,"0","https://www.accessdata.fda.gov/drugsatfda_docs/label/2017/021473s038lbl.pdf#page=27","2017-07-27 00:00:00",
49109,1,21473,"SUPPL",38,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/021473Orig1s038ltr.pdf","2017-07-28 00:00:00",
21682,3,21475,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/021475s000_MethylinTOC.cfm","2006-07-25 00:00:00",
23665,10,21475,"ORIG",1,"0","http://www.fda.gov/Drugs/DrugSafety/InformationbyDrugClass/ucm283449.htm","2011-12-20 00:00:00",
37027,2,21475,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/21475_methylin_lbl.pdf","2003-04-17 00:00:00",
5480,1,21475,"SUPPL",2,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021475s002, 021419s003LTR.pdf","2006-08-14 00:00:00",
15555,2,21475,"SUPPL",2,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021475s002,021419s003lbl.pdf","2006-08-11 00:00:00",
5481,1,21475,"SUPPL",4,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2007/021419s001,021475s004ltr.pdf","2007-06-14 00:00:00",
37028,2,21475,"SUPPL",4,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2007/021419s001,021475s004lbl.pdf","2007-06-12 00:00:00",
5482,1,21475,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/021419s004,021475s005ltr.pdf","2010-10-20 00:00:00",
37029,2,21475,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/021475s005lbl.pdf","2010-10-18 00:00:00",
5483,1,21475,"SUPPL",6,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021419Orig1s006,021475Orig1s006ltr.pdf","2013-06-18 00:00:00",
37030,2,21475,"SUPPL",6,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021475s006lbl.pdf","2013-06-18 00:00:00",
15556,2,21475,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2013/021475s007lbl.pdf","2013-12-17 00:00:00",
27894,1,21475,"SUPPL",7,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2013/021419Orig1s007,021475Orig1s007ltr.pdf","2013-12-24 00:00:00",
5484,1,21475,"SUPPL",9,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2015/021475Orig1s009,021419Orig1s009ltr.pdf","2015-04-20 00:00:00",
37031,2,21475,"SUPPL",9,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2015/021419s009,021475s009lbl.pdf","2015-04-21 00:00:00",
46709,2,21475,"SUPPL",10,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/021475s010lbl.pdf","2017-01-06 00:00:00",
46831,1,21475,"SUPPL",10,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2017/021419Orig1s014,021475Orig1s010ltr.pdf","2017-01-13 00:00:00",
46832,8,21475,"SUPPL",10,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2017/021475s010lbl.pdf#page=13","2017-01-13 00:00:00",
5485,1,21476,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/021476ltr.pdf","2004-12-30 00:00:00",
15557,2,21476,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/021476lbl.pdf","2004-12-30 00:00:00",
42187,3,21476,"ORIG",1,"0","http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/021476_Lunesta.cfm","2005-04-27 00:00:00",
43756,8,21476,"ORIG",1,"0","http://www.fda.gov/downloads/Drugs/DrugSafety/UCM134691.pdf","2009-11-19 00:00:00",
44126,10,21476,"ORIG",1,"0","http://www.fda.gov/Drugs/DrugSafety/PostmarketDrugSafetyInformationforPatientsandProviders/ucm101557.htm","2007-03-16 00:00:00",
5486,1,21476,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021476s005ltr.pdf","2008-01-30 00:00:00",
37032,2,21476,"SUPPL",5,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/021476s005s008lbl.pdf","2008-01-30 00:00:00",
5487,1,21476,"SUPPL",8,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2008/021476s008ltr.pdf","2008-01-30 00:00:00",
15558,2,21476,"SUPPL",8,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2008/021476s005s008lbl.pdf","2008-01-30 00:00:00",
5488,1,21476,"SUPPL",12,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/021476s012ltr.pdf","2009-04-10 00:00:00",
15559,2,21476,"SUPPL",12,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021476s012lbl.pdf","2009-04-16 00:00:00",
5489,1,21476,"SUPPL",21,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021476s021ltr.pdf","2012-01-31 00:00:00",
5490,1,21476,"SUPPL",24,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021476Orig1s024,s026ltr.pdf","2012-10-12 00:00:00",
15560,2,21476,"SUPPL",24,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021476s024s026lbl.pdf","2012-10-12 00:00:00",
5491,1,21476,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/021476Orig1s024,s026ltr.pdf","2012-10-12 00:00:00",
15561,2,21476,"SUPPL",26,"0","http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/021476s024s026lbl.pdf","2012-10-12 00:00:00",
51728,23,21476,"SUPPL",26,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21476_eszopiclone_Original_WR.pdf","2006-08-02 00:00:00",
51729,25,21476,"SUPPL",26,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21476_eszopiclone_Amendment_1.pdf","2010-04-13 00:00:00",
52483,20,21476,"SUPPL",26,"0","https://www.accessdata.fda.gov/drugsatfda_docs/pediatric/21476 eszopiclone clinical bpca.pdf","1900-01-01 00:00:00",
